user_id,type,comparison,priority,message,action,metric
USR671AL,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR032gM,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR032gM,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR510PJ,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR888gq,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR888gq,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR888gq,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR594QR,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR724hb,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR298fI,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR298fI,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR365gu,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR174bk,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR174bk,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR174bk,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR673Ud,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR554bC,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR530Nq,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR530Nq,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR451il,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR017aL,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR017aL,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR017aL,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR087Jg,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR116fM,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR104pB,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR104pB,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR799Rk,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR398Px,spending_warning,personal,high,You have 120 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 120}
USR398Px,budget_advice,peer,medium,You spend 2286% more than similar users on Transportation ($6 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(6.28), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 2286}"
USR398Px,budget_advice,personal,medium,Your Fitness spending spiked to 16.7x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(16.7)}"
USR149Et,spending_warning,personal,high,You have 109 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 109}
USR149Et,budget_advice,personal,medium,Your Travel spending spiked to 6.5x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(6.5)}"
USR342cz,spending_warning,personal,high,You have 73 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 73}
USR342cz,budget_advice,personal,medium,Your Travel spending spiked to 3.7x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(3.7)}"
USR739UP,spending_warning,personal,high,You have 911 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 911}
USR739UP,budget_advice,personal,medium,Your Medical/Dental spending spiked to 28.0x your usual amount in your highest month.,Consider a monthly cap on Medical/Dental to avoid these irregular spikes.,"{'category': 'Medical/Dental', 'spike_ratio': np.float64(28.0)}"
USR739UP,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR354Rs,spending_warning,model,high,Our anomaly detection model flagged your account (score: 42/100).,Review your recent transactions for any unusual or unrecognised activity.,{'anomaly_score': 41.73}
USR354Rs,spending_warning,peer,medium,Your recent average spend ($1017/txn) is 61% higher than similar users ($633/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1016.6666666666666), 'peer_avg': np.float64(632.9639999999999), 'pct_above': 61}"
USR698Qr,spending_warning,personal,high,You have 93 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 93}
USR227ai,spending_warning,personal,high,You have 77 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 77}
USR227ai,budget_advice,personal,medium,Your Transportation spending spiked to 2.2x your usual amount in your highest month.,Consider a monthly cap on Transportation to avoid these irregular spikes.,"{'category': 'Transportation', 'spike_ratio': np.float64(2.2)}"
USR592MJ,spending_warning,personal,high,You have 75 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 75}
USR163vx,savings_suggestion,personal,high,Your current balance is low ($100.02).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(100.02)}
USR163vx,spending_warning,model,high,Our anomaly detection model flagged your account (score: 41/100).,Review your recent transactions for any unusual or unrecognised activity.,{'anomaly_score': 41.14}
